County,Precinct,Registered Voters,Donald J. Trump (I) (Rep)_Election Day Votes,Donald J. Trump (I) (Rep)_Advanced Voting Votes,Donald J. Trump (I) (Rep)_Absentee by Mail Votes,Donald J. Trump (I) (Rep)_Provisional Votes,Donald J. Trump (I) (Rep)_Choice Total,Joseph R. Biden (Dem)_Election Day Votes,Joseph R. Biden (Dem)_Advanced Voting Votes,Joseph R. Biden (Dem)_Absentee by Mail Votes,Joseph R. Biden (Dem)_Provisional Votes,Joseph R. Biden (Dem)_Choice Total,Jo Jorgensen (Lib)_Election Day Votes,Jo Jorgensen (Lib)_Advanced Voting Votes,Jo Jorgensen (Lib)_Absentee by Mail Votes,Jo Jorgensen (Lib)_Provisional Votes,Jo Jorgensen (Lib)_Choice Total,Total Votes
DeKalb,Pine Lake,632.0,34.0,7.0,8.0,0.0,49.0,218.0,135.0,72.0,0.0,425.0,3.0,0.0,1.0,0.0,4.0,478.0
DeKalb,Pleasantdale Road,4538.0,94.0,204.0,95.0,1.0,394.0,399.0,1096.0,563.0,10.0,2068.0,7.0,16.0,19.0,0.0,42.0,2504.0
DeKalb,Ponce de Leon,3766.0,49.0,94.0,131.0,2.0,276.0,106.0,890.0,1631.0,13.0,2640.0,5.0,10.0,9.0,0.0,24.0,2940.0
DeKalb,Panola,1586.0,14.0,28.0,20.0,0.0,62.0,125.0,468.0,333.0,2.0,928.0,2.0,4.0,1.0,0.0,7.0,997.0
DeKalb,Panola Way Elem,2252.0,11.0,22.0,17.0,1.0,51.0,198.0,579.0,318.0,19.0,1114.0,4.0,7.0,3.0,1.0,15.0,1180.0
DeKalb,Piney Grove,2018.0,11.0,40.0,10.0,1.0,62.0,159.0,524.0,354.0,5.0,1042.0,4.0,5.0,2.0,0.0,11.0,1115.0
DeKalb,Panola Road,2884.0,13.0,27.0,12.0,0.0,52.0,184.0,1011.0,587.0,9.0,1791.0,2.0,7.0,2.0,0.0,11.0,1854.0
DeKalb,Rainbow Elem,3768.0,23.0,47.0,47.0,1.0,118.0,245.0,1204.0,846.0,7.0,2302.0,2.0,4.0,3.0,1.0,10.0,2430.0
DeKalb,Redan Elem,3020.0,23.0,36.0,23.0,1.0,83.0,199.0,1143.0,593.0,7.0,1942.0,0.0,7.0,2.0,0.0,9.0,2034.0
DeKalb,Rehoboth,1813.0,109.0,157.0,156.0,2.0,424.0,61.0,433.0,532.0,2.0,1028.0,6.0,9.0,7.0,0.0,22.0,1474.0
DeKalb,Rockbridge Elem,3595.0,38.0,82.0,40.0,6.0,166.0,290.0,929.0,518.0,17.0,1754.0,7.0,2.0,4.0,0.0,13.0,1933.0
DeKalb,Rock Chapel Elem,2910.0,16.0,49.0,26.0,1.0,92.0,209.0,1094.0,509.0,7.0,1819.0,4.0,8.0,1.0,0.0,13.0,1924.0
DeKalb,Rowland Elem,3765.0,32.0,63.0,42.0,1.0,138.0,276.0,909.0,587.0,8.0,1780.0,6.0,8.0,6.0,0.0,20.0,1938.0
DeKalb,Redan-Trotti Library,3990.0,17.0,41.0,31.0,0.0,89.0,252.0,1275.0,748.0,21.0,2296.0,13.0,7.0,4.0,1.0,25.0,2410.0
DeKalb,Rockbridge Road,3965.0,31.0,72.0,39.0,2.0,144.0,279.0,1464.0,964.0,8.0,2715.0,6.0,4.0,8.0,0.0,18.0,2877.0
DeKalb,Rowland Road,2080.0,33.0,35.0,43.0,1.0,112.0,166.0,594.0,415.0,7.0,1182.0,2.0,3.0,3.0,0.0,8.0,1302.0
DeKalb,Redan Road,2932.0,24.0,38.0,31.0,0.0,93.0,215.0,878.0,515.0,12.0,1620.0,5.0,8.0,4.0,1.0,18.0,1731.0
DeKalb,Rock Chapel Road,4178.0,30.0,112.0,87.0,2.0,231.0,237.0,1592.0,789.0,18.0,2636.0,1.0,7.0,4.0,0.0,12.0,2879.0
DeKalb,Redan Middle,2496.0,17.0,47.0,21.0,1.0,86.0,143.0,860.0,527.0,5.0,1535.0,5.0,6.0,6.0,0.0,17.0,1638.0
DeKalb,Sagamore Hills Elem,2925.0,141.0,308.0,261.0,0.0,710.0,144.0,811.0,846.0,0.0,1801.0,14.0,15.0,6.0,0.0,35.0,2546.0
DeKalb,Scott,2805.0,68.0,150.0,93.0,2.0,313.0,92.0,780.0,910.0,1.0,1783.0,7.0,10.0,19.0,0.0,36.0,2132.0
DeKalb,Shaw-Robert Shaw Elem,2892.0,45.0,79.0,47.0,0.0,171.0,233.0,835.0,576.0,3.0,1647.0,7.0,6.0,9.0,0.0,22.0,1840.0
DeKalb,Stone Mountain Elem,2338.0,39.0,111.0,234.0,0.0,384.0,139.0,492.0,551.0,3.0,1185.0,3.0,4.0,3.0,0.0,10.0,1579.0
DeKalb,Silver Lake,4979.0,196.0,985.0,338.0,3.0,1522.0,143.0,1142.0,884.0,4.0,2173.0,8.0,27.0,17.0,0.0,52.0,3747.0
DeKalb,Skyland,2100.0,142.0,368.0,139.0,1.0,650.0,98.0,536.0,351.0,5.0,990.0,7.0,11.0,10.0,1.0,29.0,1669.0
DeKalb,Snapfinger Elem,1894.0,25.0,17.0,20.0,1.0,63.0,151.0,611.0,507.0,0.0,1269.0,4.0,3.0,3.0,0.0,10.0,1342.0
DeKalb,Smoke Rise,2108.0,138.0,315.0,218.0,1.0,672.0,80.0,538.0,440.0,0.0,1058.0,5.0,10.0,7.0,0.0,22.0,1752.0
DeKalb,Stone Mtn Middle,3247.0,32.0,50.0,48.0,1.0,131.0,280.0,600.0,311.0,17.0,1208.0,6.0,9.0,5.0,0.0,20.0,1359.0
DeKalb,Stone Mill Elem,3714.0,39.0,47.0,47.0,0.0,133.0,320.0,663.0,446.0,16.0,1445.0,4.0,10.0,4.0,0.0,18.0,1596.0
DeKalb,Shadow Rock Elem,4347.0,30.0,71.0,54.0,1.0,156.0,274.0,1542.0,1025.0,12.0,2853.0,3.0,5.0,8.0,0.0,16.0,3025.0
DeKalb,Stoneview Elem,1988.0,12.0,36.0,23.0,0.0,71.0,162.0,488.0,244.0,10.0,904.0,1.0,3.0,3.0,0.0,7.0,982.0
DeKalb,Salem Middle,3519.0,21.0,48.0,26.0,0.0,95.0,209.0,1391.0,830.0,6.0,2436.0,5.0,8.0,8.0,0.0,21.0,2552.0
DeKalb,Shamrock,1600.0,82.0,134.0,83.0,0.0,299.0,116.0,429.0,478.0,6.0,1029.0,1.0,3.0,6.0,0.0,10.0,1338.0
DeKalb,South Deshon,3470.0,27.0,44.0,23.0,1.0,95.0,241.0,1269.0,634.0,12.0,2156.0,5.0,4.0,6.0,0.0,15.0,2266.0
DeKalb,Stone Mtn Champion,3098.0,73.0,62.0,49.0,0.0,184.0,273.0,764.0,456.0,9.0,1502.0,8.0,8.0,6.0,1.0,23.0,1709.0
DeKalb,Stone Mtn,1711.0,45.0,97.0,40.0,1.0,183.0,161.0,333.0,305.0,2.0,801.0,3.0,4.0,2.0,0.0,9.0,993.0
DeKalb,Snapfinger Road N,2705.0,8.0,41.0,20.0,0.0,69.0,232.0,683.0,474.0,6.0,1395.0,4.0,2.0,2.0,0.0,8.0,1472.0
DeKalb,Snapfinger Road S,1960.0,27.0,24.0,11.0,0.0,62.0,137.0,719.0,441.0,3.0,1300.0,4.0,3.0,6.0,0.0,13.0,1375.0
DeKalb,Stephenson Middle,3822.0,49.0,68.0,37.0,0.0,154.0,271.0,1383.0,775.0,2.0,2431.0,5.0,4.0,5.0,0.0,14.0,2599.0
DeKalb,South Hairston,3814.0,30.0,46.0,29.0,1.0,106.0,346.0,1072.0,630.0,16.0,2064.0,3.0,6.0,8.0,0.0,17.0,2187.0
DeKalb,Stephenson High,3555.0,32.0,83.0,43.0,1.0,159.0,242.0,1175.0,797.0,5.0,2219.0,5.0,5.0,8.0,1.0,19.0,2397.0
DeKalb,Stonecrest Library,3720.0,27.0,53.0,19.0,3.0,102.0,200.0,1518.0,555.0,12.0,2285.0,3.0,9.0,1.0,0.0,13.0,2400.0
DeKalb,Snapfinger Road,4872.0,18.0,71.0,27.0,0.0,116.0,201.0,2195.0,1092.0,11.0,3499.0,4.0,9.0,3.0,0.0,16.0,3631.0
DeKalb,Terry Mill,2808.0,24.0,50.0,21.0,1.0,96.0,210.0,960.0,602.0,5.0,1777.0,4.0,8.0,5.0,0.0,17.0,1890.0
DeKalb,Toney Elem,1729.0,12.0,15.0,16.0,0.0,43.0,145.0,468.0,365.0,6.0,984.0,3.0,2.0,1.0,0.0,6.0,1033.0
DeKalb,Tucker Library,3506.0,130.0,593.0,262.0,2.0,987.0,86.0,1000.0,661.0,3.0,1750.0,13.0,24.0,15.0,0.0,52.0,2789.0
DeKalb,Tilly Mill Road,1552.0,119.0,354.0,135.0,1.0,609.0,59.0,357.0,258.0,0.0,674.0,3.0,5.0,7.0,0.0,15.0,1298.0
DeKalb,Tucker,2932.0,66.0,344.0,199.0,0.0,609.0,98.0,853.0,563.0,7.0,1521.0,4.0,11.0,7.0,0.0,22.0,2152.0
DeKalb,Valley Brook,1037.0,46.0,57.0,47.0,2.0,152.0,111.0,282.0,247.0,3.0,643.0,6.0,3.0,1.0,1.0,11.0,806.0
DeKalb,Wadsworth,3159.0,17.0,44.0,21.0,0.0,82.0,267.0,866.0,681.0,11.0,1825.0,6.0,4.0,4.0,1.0,15.0,1922.0
DeKalb,Wesley Chapel Library,2922.0,14.0,41.0,16.0,2.0,73.0,190.0,1112.0,722.0,5.0,2029.0,5.0,3.0,5.0,0.0,13.0,2115.0
DeKalb,Woodrow Road,3493.0,23.0,58.0,43.0,0.0,124.0,237.0,1083.0,472.0,13.0,1805.0,5.0,6.0,4.0,0.0,15.0,1944.0
DeKalb,Winnona Park,2020.0,25.0,84.0,53.0,0.0,162.0,44.0,868.0,604.0,2.0,1518.0,2.0,12.0,8.0,0.0,22.0,1702.0
DeKalb,Woodridge Elem,3851.0,20.0,62.0,57.0,1.0,140.0,319.0,1025.0,757.0,12.0,2113.0,5.0,8.0,6.0,0.0,19.0,2272.0
DeKalb,Warren Tech,1364.0,72.0,115.0,61.0,0.0,248.0,132.0,316.0,215.0,2.0,665.0,9.0,1.0,1.0,0.0,11.0,924.0
DeKalb,Woodward,3193.0,76.0,288.0,176.0,2.0,542.0,126.0,883.0,768.0,2.0,1779.0,8.0,8.0,17.0,0.0,33.0,2354.0
DeKalb,White Oak,2951.0,28.0,19.0,15.0,0.0,62.0,302.0,726.0,425.0,8.0,1461.0,3.0,0.0,7.0,0.0,10.0,1533.0
DeKalb,Winters Chapel,1434.0,121.0,286.0,124.0,1.0,532.0,63.0,314.0,273.0,2.0,652.0,4.0,7.0,8.0,0.0,19.0,1203.0
DeKalb,Wynbrooke Elem,3496.0,43.0,74.0,45.0,0.0,162.0,262.0,1306.0,813.0,13.0,2394.0,1.0,6.0,4.0,0.0,11.0,2567.0
DeKalb,Young Road,1951.0,14.0,27.0,15.0,1.0,57.0,95.0,761.0,426.0,7.0,1289.0,0.0,9.0,7.0,0.0,16.0,1362.0
Telfair,Helena,969.0,116.0,282.0,37.0,3.0,438.0,56.0,102.0,53.0,5.0,216.0,3.0,1.0,0.0,0.0,4.0,658.0
Telfair,Jacksonville,628.0,180.0,125.0,46.0,0.0,351.0,35.0,24.0,35.0,1.0,95.0,1.0,0.0,0.0,0.0,1.0,447.0
Telfair,Lumber-City,963.0,162.0,174.0,50.0,0.0,386.0,66.0,45.0,223.0,0.0,334.0,3.0,3.0,0.0,0.0,6.0,726.0
Telfair,McRae,2337.0,149.0,602.0,142.0,0.0,893.0,107.0,334.0,273.0,1.0,715.0,2.0,5.0,2.0,0.0,9.0,1617.0
Telfair,Milan,802.0,244.0,247.0,67.0,0.0,558.0,30.0,20.0,23.0,0.0,73.0,1.0,0.0,0.0,0.0,1.0,632.0
Telfair,Scotland,333.0,107.0,76.0,16.0,0.0,199.0,23.0,20.0,11.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,253.0
Treutlen,Annex,0.0,257.0,882.0,161.0,0.0,1300.0,9.0,79.0,45.0,0.0,133.0,4.0,2.0,1.0,0.0,7.0,1440.0
Treutlen,Soperton,0.0,161.0,527.0,113.0,0.0,801.0,114.0,447.0,258.0,0.0,819.0,6.0,8.0,3.0,0.0,17.0,1637.0
Cobb,Acworth 1A,5458.0,260.0,1075.0,584.0,0.0,1919.0,224.0,883.0,927.0,3.0,2037.0,8.0,14.0,26.0,0.0,48.0,4004.0
Cobb,Acworth 1B,5214.0,411.0,990.0,538.0,2.0,1941.0,276.0,716.0,686.0,4.0,1682.0,17.0,18.0,20.0,0.0,55.0,3678.0
Cobb,Acworth 1C,5110.0,208.0,689.0,285.0,1.0,1183.0,293.0,1107.0,840.0,9.0,2249.0,19.0,28.0,12.0,0.0,59.0,3491.0
Cobb,Addison 01,2444.0,237.0,353.0,340.0,0.0,930.0,131.0,343.0,513.0,3.0,990.0,12.0,12.0,12.0,0.0,36.0,1956.0
Cobb,Austell 1A,5329.0,165.0,285.0,186.0,2.0,638.0,380.0,1312.0,981.0,10.0,2683.0,6.0,2.0,9.0,0.0,17.0,3338.0
Cobb,Bells Ferry 02,3127.0,312.0,499.0,315.0,1.0,1127.0,163.0,428.0,535.0,1.0,1127.0,22.0,16.0,13.0,0.0,51.0,2305.0
Cobb,Bells Ferry 03,2436.0,274.0,321.0,171.0,2.0,768.0,186.0,315.0,369.0,1.0,871.0,17.0,13.0,12.0,0.0,42.0,1681.0
Cobb,Bells Ferry 04,3646.0,456.0,611.0,378.0,1.0,1446.0,198.0,469.0,509.0,4.0,1180.0,31.0,16.0,20.0,0.0,67.0,2693.0
Cobb,Big Shanty 01,2385.0,210.0,360.0,251.0,6.0,827.0,151.0,304.0,291.0,1.0,747.0,14.0,7.0,9.0,0.0,30.0,1604.0
Cobb,Big Shanty 02,3236.0,295.0,558.0,376.0,2.0,1231.0,191.0,489.0,547.0,2.0,1229.0,14.0,14.0,10.0,0.0,38.0,2498.0
Cobb,Baker 01,4773.0,350.0,682.0,284.0,3.0,1319.0,299.0,1008.0,671.0,6.0,1984.0,24.0,25.0,16.0,0.0,65.0,3368.0
Cobb,Birney 01,2727.0,139.0,241.0,255.0,6.0,641.0,217.0,475.0,452.0,8.0,1152.0,9.0,8.0,11.0,0.0,28.0,1821.0
Cobb,Birney 02,3894.0,181.0,402.0,345.0,1.0,929.0,200.0,886.0,880.0,4.0,1970.0,11.0,11.0,5.0,0.0,27.0,2926.0
Cobb,Bryant 01,2142.0,30.0,45.0,26.0,0.0,101.0,189.0,711.0,474.0,3.0,1377.0,1.0,7.0,2.0,0.0,10.0,1488.0
Cobb,Bryant 02,6209.0,73.0,110.0,61.0,0.0,244.0,520.0,1493.0,796.0,7.0,2816.0,10.0,11.0,10.0,0.0,31.0,3091.0
Cobb,Blackwell 01,2698.0,208.0,429.0,267.0,4.0,908.0,188.0,385.0,540.0,0.0,1113.0,21.0,12.0,9.0,0.0,42.0,2063.0
Cobb,Chattahoochee 01,5969.0,257.0,494.0,231.0,4.0,986.0,432.0,1427.0,995.0,6.0,2860.0,24.0,32.0,21.0,0.0,77.0,3923.0
Cobb,Cheatham Hill 02,3085.0,302.0,696.0,410.0,0.0,1408.0,125.0,407.0,529.0,1.0,1062.0,19.0,12.0,14.0,0.0,45.0,2515.0
Cobb,Cheatham Hill 03,4029.0,310.0,796.0,492.0,1.0,1599.0,155.0,749.0,741.0,0.0,1645.0,11.0,22.0,17.0,0.0,50.0,3294.0
Cobb,Chalker 01,6065.0,312.0,617.0,419.0,1.0,1349.0,489.0,1160.0,815.0,3.0,2467.0,30.0,19.0,18.0,0.0,67.0,3883.0
Cobb,Clarkdale 01,1937.0,117.0,208.0,152.0,1.0,478.0,124.0,330.0,308.0,2.0,764.0,3.0,7.0,6.0,0.0,16.0,1258.0
Cobb,Clarkdale 02,5372.0,275.0,476.0,277.0,2.0,1030.0,447.0,1278.0,866.0,5.0,2596.0,15.0,14.0,12.0,0.0,41.0,3667.0
Cobb,Cooper 01,5252.0,140.0,320.0,234.0,0.0,694.0,421.0,1248.0,938.0,4.0,2611.0,9.0,7.0,12.0,0.0,28.0,3333.0
Cobb,Chestnut Ridge 01,3162.0,317.0,596.0,533.0,0.0,1446.0,135.0,392.0,688.0,0.0,1215.0,10.0,6.0,24.0,0.0,40.0,2701.0
Cobb,Dickerson 01,2828.0,258.0,543.0,402.0,6.0,1209.0,104.0,366.0,679.0,0.0,1149.0,9.0,9.0,16.0,0.0,34.0,2392.0
Cobb,Dobbins 01,3024.0,109.0,134.0,116.0,7.0,366.0,250.0,426.0,361.0,6.0,1043.0,9.0,7.0,8.0,2.0,26.0,1435.0
Cobb,Dobbins 02,3984.0,183.0,295.0,132.0,1.0,611.0,367.0,869.0,553.0,7.0,1796.0,23.0,11.0,9.0,0.0,43.0,2450.0
Cobb,Dowell 01,3197.0,246.0,534.0,291.0,0.0,1071.0,178.0,591.0,612.0,4.0,1385.0,11.0,22.0,21.0,0.0,54.0,2510.0
Cobb,Dodgen 01,2100.0,237.0,358.0,324.0,2.0,921.0,100.0,275.0,434.0,1.0,810.0,13.0,8.0,20.0,0.0,41.0,1772.0
Cobb,Durham 01,4256.0,385.0,1339.0,557.0,2.0,2283.0,103.0,537.0,538.0,1.0,1179.0,12.0,18.0,23.0,0.0,53.0,3515.0
Cobb,Davis 01,2093.0,310.0,340.0,207.0,0.0,857.0,142.0,293.0,371.0,1.0,807.0,15.0,5.0,20.0,0.0,40.0,1704.0
Cobb,Eastside 01,3040.0,299.0,540.0,494.0,2.0,1335.0,127.0,366.0,705.0,2.0,1200.0,11.0,5.0,18.0,0.0,34.0,2569.0
Cobb,Eastside 02,4074.0,301.0,689.0,706.0,2.0,1698.0,138.0,510.0,952.0,1.0,1601.0,17.0,21.0,35.0,0.0,73.0,3372.0
Cobb,Elizabeth 01,4065.0,225.0,327.0,169.0,1.0,722.0,333.0,824.0,560.0,4.0,1721.0,12.0,9.0,17.0,0.0,38.0,2481.0
Cobb,Elizabeth 02,2434.0,256.0,381.0,383.0,2.0,1022.0,130.0,318.0,414.0,2.0,864.0,6.0,7.0,13.0,0.0,26.0,1912.0
Cobb,Elizabeth 03,2767.0,302.0,446.0,476.0,2.0,1226.0,127.0,384.0,503.0,0.0,1014.0,20.0,5.0,15.0,0.0,40.0,2280.0
Cobb,Elizabeth 04,3011.0,242.0,269.0,203.0,1.0,715.0,282.0,479.0,556.0,0.0,1317.0,13.0,10.0,14.0,0.0,37.0,2069.0
Cobb,Elizabeth 05,2884.0,327.0,444.0,332.0,0.0,1103.0,160.0,395.0,612.0,1.0,1168.0,16.0,6.0,10.0,0.0,32.0,2303.0
Cobb,East Piedmont 01,2627.0,259.0,301.0,221.0,1.0,782.0,203.0,421.0,453.0,0.0,1077.0,12.0,10.0,5.0,0.0,27.0,1886.0
Cobb,Fair Oaks 02,5779.0,251.0,396.0,304.0,5.0,956.0,495.0,1079.0,970.0,7.0,2551.0,13.0,9.0,10.0,0.0,32.0,3539.0
Cobb,Fair Oaks 04,5322.0,284.0,307.0,265.0,0.0,856.0,510.0,657.0,649.0,9.0,1825.0,17.0,11.0,9.0,1.0,38.0,2719.0
Cobb,Fullers Park 01,3452.0,341.0,602.0,493.0,0.0,1436.0,158.0,451.0,765.0,0.0,1374.0,12.0,10.0,16.0,0.0,38.0,2848.0
Cobb,Ford 01,3161.0,307.0,955.0,401.0,1.0,1664.0,87.0,383.0,396.0,0.0,866.0,12.0,10.0,12.0,0.0,34.0,2564.0
Cobb,Frey 01,2582.0,172.0,812.0,303.0,0.0,1287.0,73.0,343.0,315.0,1.0,732.0,4.0,11.0,11.0,0.0,26.0,2045.0
Cobb,Garrison Mill 01,2872.0,319.0,556.0,335.0,1.0,1211.0,148.0,403.0,554.0,0.0,1105.0,18.0,12.0,7.0,0.0,37.0,2353.0
Cobb,Gritters 01,4033.0,433.0,671.0,473.0,1.0,1578.0,248.0,486.0,624.0,1.0,1359.0,24.0,20.0,29.0,0.0,73.0,3010.0
Cobb,Harmony-Leland 01,6394.0,135.0,349.0,221.0,0.0,705.0,356.0,1969.0,1487.0,5.0,3817.0,10.0,12.0,22.0,0.0,44.0,4566.0
Cobb,Harrison 01,3122.0,333.0,875.0,457.0,0.0,1665.0,104.0,348.0,364.0,0.0,816.0,25.0,7.0,15.0,0.0,47.0,2528.0
Cobb,Hightower 01,4262.0,371.0,724.0,763.0,0.0,1858.0,127.0,511.0,1002.0,0.0,1640.0,23.0,23.0,32.0,0.0,78.0,3576.0
Cobb,Hayes 01,4111.0,362.0,1055.0,596.0,1.0,2014.0,131.0,493.0,591.0,1.0,1216.0,16.0,16.0,17.0,0.0,49.0,3279.0
Cobb,Kennesaw 1A,2499.0,205.0,349.0,189.0,7.0,750.0,200.0,421.0,248.0,7.0,876.0,18.0,13.0,9.0,2.0,42.0,1668.0
Cobb,Kennesaw 2A,3944.0,312.0,684.0,332.0,1.0,1329.0,212.0,613.0,550.0,4.0,1379.0,16.0,16.0,12.0,0.0,44.0,2752.0
Cobb,Kennesaw 3A,6477.0,293.0,840.0,417.0,4.0,1554.0,390.0,1290.0,981.0,4.0,2665.0,28.0,29.0,29.0,0.0,86.0,4305.0
Cobb,Kennesaw 4A,3783.0,238.0,641.0,369.0,3.0,1251.0,197.0,609.0,590.0,0.0,1396.0,10.0,21.0,21.0,0.0,52.0,2699.0
Cobb,Kennesaw 5A,5855.0,494.0,1021.0,420.0,1.0,1936.0,366.0,1181.0,961.0,1.0,2509.0,28.0,16.0,19.0,0.0,63.0,4508.0
Cobb,Kell 01,2006.0,295.0,325.0,233.0,0.0,853.0,139.0,220.0,330.0,1.0,690.0,17.0,7.0,19.0,1.0,44.0,1587.0
Cobb,Kemp 01,1960.0,238.0,488.0,297.0,0.0,1023.0,81.0,212.0,253.0,0.0,546.0,10.0,8.0,10.0,0.0,28.0,1597.0
Cobb,Kemp 02,4049.0,364.0,830.0,567.0,4.0,1765.0,163.0,616.0,647.0,3.0,1429.0,25.0,18.0,15.0,0.0,58.0,3252.0
Cobb,Kemp 03,3955.0,491.0,1150.0,543.0,3.0,2187.0,117.0,431.0,457.0,0.0,1005.0,26.0,14.0,15.0,0.0,55.0,3247.0
Cobb,Lassiter 01,3647.0,415.0,699.0,499.0,0.0,1613.0,150.0,488.0,676.0,2.0,1316.0,22.0,22.0,24.0,0.0,68.0,2997.0
Cobb,Lindley 01,4797.0,168.0,351.0,250.0,0.0,769.0,284.0,1447.0,1209.0,2.0,2942.0,20.0,14.0,24.0,0.0,58.0,3769.0
Cobb,Lost Mountain 01,3604.0,189.0,1030.0,491.0,1.0,1711.0,104.0,591.0,564.0,0.0,1259.0,11.0,13.0,16.0,0.0,40.0,3010.0
Cobb,Lost Mountain 02,4121.0,344.0,1378.0,583.0,0.0,2305.0,118.0,586.0,523.0,0.0,1227.0,17.0,16.0,15.0,0.0,48.0,3580.0
Cobb,Lost Mountain 03,5387.0,269.0,1658.0,660.0,1.0,2588.0,137.0,866.0,731.0,1.0,1735.0,16.0,25.0,26.0,0.0,67.0,4390.0
Cobb,Lost Mountain 04,2629.0,257.0,725.0,330.0,1.0,1313.0,62.0,373.0,359.0,0.0,794.0,7.0,12.0,8.0,0.0,27.0,2134.0
Cobb,Mableton 01,5127.0,150.0,500.0,391.0,4.0,1045.0,272.0,1166.0,1060.0,0.0,2498.0,9.0,19.0,23.0,0.0,51.0,3594.0
Cobb,Mableton 02,3330.0,137.0,217.0,180.0,0.0,534.0,257.0,622.0,537.0,0.0,1416.0,3.0,9.0,7.0,0.0,19.0,1969.0
Cobb,Mableton 03,3010.0,184.0,389.0,317.0,0.0,890.0,181.0,546.0,517.0,3.0,1247.0,9.0,8.0,13.0,0.0,30.0,2167.0
Cobb,Mableton 04,1581.0,137.0,218.0,194.0,0.0,549.0,78.0,291.0,341.0,0.0,710.0,3.0,11.0,9.0,0.0,23.0,1282.0
Cobb,Mabry 01,1656.0,227.0,356.0,247.0,3.0,833.0,65.0,196.0,276.0,1.0,538.0,14.0,6.0,5.0,1.0,26.0,1397.0
Cobb,Macland 01,4213.0,153.0,394.0,212.0,0.0,759.0,270.0,1094.0,818.0,1.0,2183.0,10.0,10.0,9.0,1.0,30.0,2972.0
Cobb,Murdock 01,4059.0,421.0,662.0,639.0,0.0,1722.0,173.0,510.0,915.0,0.0,1598.0,22.0,18.0,22.0,0.0,62.0,3382.0
Cobb,McEachern 01,3549.0,152.0,538.0,362.0,1.0,1053.0,144.0,821.0,671.0,0.0,1636.0,8.0,6.0,4.0,0.0,18.0,2707.0
Cobb,McCleskey 01,1736.0,251.0,344.0,215.0,0.0,810.0,76.0,204.0,328.0,1.0,609.0,11.0,5.0,12.0,0.0,28.0,1447.0
Cobb,McClure 01,3290.0,368.0,847.0,376.0,2.0,1593.0,131.0,403.0,456.0,1.0,991.0,20.0,21.0,10.0,0.0,51.0,2635.0
Cobb,Marietta 1A,4468.0,194.0,313.0,198.0,1.0,706.0,335.0,727.0,555.0,7.0,1624.0,19.0,13.0,25.0,0.0,57.0,2387.0
Cobb,Marietta 2A,2059.0,255.0,356.0,332.0,0.0,943.0,128.0,303.0,324.0,0.0,755.0,20.0,7.0,12.0,0.0,39.0,1737.0
Cobb,Marietta 2B,4447.0,244.0,503.0,396.0,2.0,1145.0,341.0,868.0,711.0,1.0,1921.0,15.0,21.0,21.0,0.0,57.0,3123.0
Cobb,Marietta 3A,4388.0,317.0,624.0,512.0,2.0,1455.0,220.0,747.0,767.0,1.0,1735.0,18.0,21.0,16.0,0.0,55.0,3245.0
Cobb,Marietta 3B,2218.0,57.0,105.0,79.0,0.0,241.0,172.0,503.0,443.0,1.0,1119.0,1.0,2.0,5.0,0.0,8.0,1368.0
Cobb,Marietta 4A,1956.0,384.0,367.0,329.0,0.0,1080.0,94.0,187.0,286.0,1.0,568.0,18.0,10.0,11.0,0.0,39.0,1687.0
Cobb,Marietta 4B,2056.0,184.0,273.0,226.0,0.0,683.0,110.0,343.0,377.0,1.0,831.0,9.0,9.0,17.0,0.0,35.0,1549.0
Cobb,Marietta 4C,2781.0,268.0,657.0,369.0,0.0,1294.0,98.0,376.0,476.0,0.0,950.0,21.0,5.0,8.0,0.0,34.0,2278.0
Cobb,Marietta 5A,3324.0,158.0,249.0,182.0,0.0,589.0,289.0,586.0,597.0,7.0,1479.0,17.0,10.0,7.0,0.0,34.0,2102.0
Cobb,Marietta 5B,3084.0,133.0,144.0,107.0,1.0,385.0,276.0,540.0,421.0,3.0,1240.0,14.0,8.0,7.0,0.0,29.0,1654.0
Cobb,Marietta 6A,2647.0,114.0,160.0,98.0,2.0,374.0,263.0,550.0,368.0,3.0,1184.0,3.0,11.0,3.0,0.0,17.0,1575.0
Cobb,Marietta 6B,2910.0,238.0,425.0,307.0,0.0,970.0,160.0,503.0,620.0,0.0,1283.0,15.0,14.0,22.0,0.0,51.0,2304.0
Cobb,Marietta 7A,3745.0,108.0,152.0,99.0,0.0,359.0,273.0,762.0,422.0,4.0,1461.0,7.0,13.0,12.0,0.0,32.0,1852.0
Cobb,Mars Hill 01,3633.0,430.0,1099.0,452.0,2.0,1983.0,99.0,305.0,339.0,0.0,743.0,14.0,16.0,17.0,0.0,47.0,2773.0
Cobb,Mars Hill 02,2916.0,292.0,579.0,248.0,0.0,1119.0,137.0,412.0,394.0,0.0,943.0,13.0,28.0,18.0,0.0,59.0,2121.0
Cobb,Mt Bethel 01,4125.0,385.0,737.0,634.0,4.0,1760.0,123.0,479.0,1022.0,2.0,1626.0,17.0,17.0,30.0,0.0,64.0,3450.0
Cobb,Mt Bethel 03,3294.0,209.0,651.0,439.0,0.0,1299.0,95.0,476.0,772.0,1.0,1344.0,11.0,10.0,17.0,0.0,38.0,2681.0
