county,precinct_name,precinct_id,SHP20_PRECINCT_I,SHP20_PRECINCT_N,SHP20_PRECINCT_I_CLEAN,SHP20_PRECINCT_N_CLEAN,NOV20_Precinct,NOV20_Precinct_CLEAN,NOV20_Precinct ID_CLEAN,NOV18_PRECINCT ID,NOV18_PRECINCT DESCRIPTION,NOV18_PRECINCT ID_CLEAN,NOV18_PRECINCT DESCRIPTION_CLEAN,SHP18_prec_shp,SHP18_prec_elec,SHP18_prec_shp_CLEAN,SHP18_prec_elec_CLEAN,SHP16_PRECINCT_I,SHP16_PRECINCT_N,SHP16_PRECINCT_I_CLEAN,SHP16_PRECINCT_N_CLEAN
Burke,Blakeney,0016,0016,BLAKENEY,0016,blakeney,Blakeney,blakeney,,0016,BLAKENEY,0016,blakeney,Blakeney,Blakeney,blakeney,blakeney,0016,BLAKENEY,0016,blakeney
Burke,Telfair,0011,0011,TELFAIR,0011,telfair,Telfair,telfair,,0011,TELFAIR,0011,telfair,Telfair,Telfair,telfair,telfair,0011,TELFAIR,0011,telfair
Burke,Scotts Crossroads,0010,0010,SCOTTS CROSSROADS,0010,scotts crossroads,Scotts Crossroads,scotts crossroads,,0010,SCOTTS CROSSROADS,0010,scotts crossroads,Scotts Crossroads,Scotts Crossroads,scotts crossroads,scotts crossroads,0010,SCOTTS CROSSROADS,0010,scotts crossroads
Burke,Girard,0003,0003,GIRARD,0003,girard,Girard,girard,,0003,GIRARD,0003,girard,Girard,Girard,girard,girard,0003,GIRARD,0003,girard
Burke,Alexander,0001,0001,ALEXANDER,0001,alexander,Alexander,alexander,,0001,ALEXANDER,0001,alexander,Alexander,Alexander,alexander,alexander,0001,ALEXANDER,0001,alexander
Chattooga,Clouldland-teloga,C-968,C-968,CLOUDLAND,c-968,cloudland,Cloudland,cloudland,,C-968,CLOUDLAND,c-968,cloudland,Clouldland-Teloga,CLOUDLAND-TELOGA,clouldland-teloga,cloudland-teloga,XC-968,CLOULDLAND-TELOGA,xc-968,clouldland-teloga
Chattooga,Alpine,968,968,ALPINE,968,alpine,Alpine,alpine,,968,ALPINE,968,alpine,Alpine,ALPINE,alpine,alpine,968,ALPINE,968,alpine
Chattooga,Dirttown,940,940,DIRTTOWN,940,dirttown,Dirttown,dirttown,,940,DIRTTOWN,940,dirttown,Dirttown,DIRTTOWN,dirttown,dirttown,940,DIRTTOWN,940,dirttown
Chattooga,Seminole,961,961,SEMINOLE,961,seminole,Seminole,seminole,,961,SEMINOLE,961,seminole,Seminole,SEMINOLE,seminole,seminole,961,SEMINOLE,961,seminole
Chattooga,Subligna,962,962,SUBLIGNA,962,subligna,Subligna,subligna,,962,SUBLIGNA,962,subligna,Subligna,SUBLIGNA,subligna,subligna,962,SUBLIGNA,962,subligna
Chattooga,Teloga,927,927,TELOGA,927,teloga,Teloga,teloga,,927,TELOGA,927,teloga,,,,,,,,
Chattooga,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
Chattooga,Summerville,925,925,SUMMERVILLE,925,summerville,Summerville,summerville,,925,SUMMERVILLE,925,summerville,Summerville,SUMMERVILLE,summerville,summerville,925,SUMMERVILLE,925,summerville
Chattooga,Coldwater,1083,1083,COLDWATER,1083,coldwater,Coldwater,coldwater,,1083,COLDWATER,1083,coldwater,Coldwater,COLDWATER,coldwater,coldwater,1083,COLDWATER,1083,coldwater
Chattooga,Dirtseller,1216,1216,DIRTSELLER,1216,dirtseller,Dirtseller,dirtseller,,1216,DIRTSELLER,1216,dirtseller,Dirtseller,DIRTSELLER,dirtseller,dirtseller,1216,DIRTSELLER,1216,dirtseller
Chattooga,Haywood,1382,1382,HAYWOOD,1382,haywood,Haywood,haywood,,1382,HAYWOOD,1382,haywood,Haywood,HAYWOOD,haywood,haywood,1382,HAYWOOD,1382,haywood
Chattooga,Pennville,P-870,P-870,PENNVILLE,p-870,pennville,Pennville,pennville,,P-870,PENNVILLE,p-870,pennville,Pennville,PENNVILLE,pennville,pennville,P-870,PENNVILLE,p-870,pennville
Chattooga,Lyerly,1484,1484,LYERLY,1484,lyerly,Lyerly,lyerly,,1484,LYERLY,1484,lyerly,Lyerly,LYERLY,lyerly,lyerly,1484,LYERLY,1484,lyerly
Chattooga,Trion,870,870,TRION,870,trion,Trion,trion,,870,TRION,870,trion,Trion,TRION,trion,trion,870,TRION,870,trion
Richmond,,114,114,114,114,114,114,114,,114,114,114,114,114,114,114,114,114,114,114,114
Richmond,,112,112,112,112,112,112,112,,112,112,112,112,112,112,112,112,112,112,112,112
Richmond,,708,708,708,708,708,708,708,,708,708,708,708,708,708,708,708,708,708,708,708
Richmond,,111,111,111,111,111,111,111,,111,111,111,111,111,111,111,111,111,111,111,111
Richmond,,106,106,106,106,106,106,106,,106,106,106,106,106,106,106,106,106,106,106,106
Richmond,,707,707,707,707,707,707,707,,707,707,707,707,707,707,707,707,707,707,707,707
Richmond,,209,709,709,709,709,709,709,,709,709,709,709,709,709,709,709,209,209,209,209
Richmond,,607,607,607,607,607,607,607,,607,607,607,607,607,607,607,607,607,607,607,607
Richmond,,115,115,115,115,115,115,115,,115,115,115,115,115,115,115,115,115,115,115,115
Richmond,,705,705,705,705,705,705,705,,705,705,705,705,705,705,705,705,705,705,705,705
Richmond,,703,703,703,703,703,703,703,,703,703,703,703,703,703,703,703,703,703,703,703
Richmond,,405,405,405,405,405,405,405,,405,405,405,405,405,405,405,405,405,405,405,405
Richmond,,702,702,702,702,702,702,702,,702,702,702,702,702,702,702,702,702,702,702,702
Richmond,,701,701,701,701,701,701,701,,701,701,701,701,701,701,701,701,701,701,701,701
Richmond,,404,404,404,404,404,404,404,,404,404,404,404,404,404,404,404,404,404,404,404
Richmond,,108,108,108,108,108,108,108,,108,108,108,108,108,108,108,108,108,108,108,108
Richmond,,402,402,402,402,402,402,402,,402,402,402,402,402,402,402,402,402,402,402,402
Richmond,,401,401,401,401,401,401,401,,401,401,401,401,401,401,401,401,401,401,401,401
Richmond,,107,107,107,107,107,107,107,,107,107,107,107,107,107,107,107,107,107,107,107
Richmond,,706,706,706,706,706,706,706,,706,706,706,706,706,706,706,706,706,706,706,706
Richmond,,501,501,501,501,501,501,501,,501,501,501,501,501,501,501,501,501,501,501,501
Richmond,,504,504,504,504,504,504,504,,504,504,504,504,504,504,504,504,504,504,504,504
Richmond,,502,502,502,502,502,502,502,,502,502,502,502,502,502,502,502,502,502,502,502
Richmond,,605,605,605,605,605,605,605,,605,605,605,605,605,605,605,605,605,605,605,605
Richmond,,801,801,801,801,801,801,801,,801,801,801,801,801,801,801,801,801,801,801,801
Richmond,,801B,801B,801B,801b,801b,801B,801b,,801B,801B,801b,801b,801b,801B,801b,801b,801B,801B,801b,801b
Richmond,,802,802,802,802,802,802,802,,802,802,802,802,802,802,802,802,802,802,802,802
Richmond,,803,803,803,803,803,803,803,,803,803,803,803,803,803,803,803,803,803,803,803
Richmond,,804,804,804,804,804,804,804,,804,804,804,804,804,804,804,804,804,804,804,804
Richmond,,804H,804H,804H,804h,804h,804H,804h,,804H,804H,804h,804h,804h,804H,804h,804h,804H,804H,804h,804h
Richmond,,604,604,604,604,604,604,604,,604,604,604,604,604,604,604,604,604,604,604,604
Richmond,,805,805,805,805,805,805,805,,805,805,805,805,805,805,805,805,805,805,805,805
Richmond,,806,806,806,806,806,806,806,,806,806,806,806,806,806,806,806,806,806,806,806
Richmond,,603,603,603,603,603,603,603,,603,603,603,603,603,603,603,603,603,603,603,603
Richmond,,103,103,103,103,103,103,103,,103,103,103,103,103,103,103,103,103,103,103,103
Richmond,,105,105,105,105,105,105,105,,105,105,105,105,105,105,105,105,105,105,105,105
Richmond,,608,608,608,608,608,608,608,,608,608,608,608,608,608,608,608,608,608,608,608
Richmond,,104,104,104,104,104,104,104,,104,104,104,104,104,104,104,104,104,104,104,104
Richmond,,809,809,809,809,809,809,809,,809,809,809,809,809,809,809,809,809,809,809,809
Richmond,,109,109,109,109,109,109,109,,109,109,109,109,109,109,109,109,109,109,109,109
Richmond,,810,810,810,810,810,810,810,,810,810,810,810,810,810,810,810,810,810,810,810
Richmond,,601,601,601,601,601,601,601,,601,601,601,601,601,601,601,601,601,601,601,601
Richmond,,101,101,101,101,101,101,101,,101,101,101,101,101,101,101,101,101,101,101,101
Richmond,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
Richmond,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
Richmond,,709,,,,,,,,,,,,,,,,709,709,709,709
Richmond,,509,509,509,509,509,509,509,,509,509,509,509,509,509,509,509,509,509,509,509
Richmond,,507,507,507,507,507,507,507,,507,507,507,507,507,507,507,507,507,507,507,507
Richmond,,506,506,506,506,506,506,506,,506,506,506,506,506,506,506,506,506,506,506,506
Richmond,,102,102,102,102,102,102,102,,102,102,102,102,102,102,102,102,102,102,102,102
Richmond,,503,503,503,503,503,503,503,,503,503,503,503,503,503,503,503,503,503,503,503
Richmond,,807,807,807,807,807,807,807,,807,807,807,807,807,807,807,807,807,807,807,807
Richmond,,808,808,808,808,808,808,808,,808,808,808,808,808,808,808,808,808,808,808,808
Richmond,,406,406,406,406,406,406,406,,406,406,406,406,406,406,406,406,406,406,406,406
Richmond,,304,304,304,304,304,304,304,,304,304,304,304,304,304,304,304,304,304,304,304
Richmond,,307,307,307,307,307,307,307,,307,307,307,307,307,307,307,307,307,307,307,307
Richmond,,308,308,308,308,308,308,308,,308,308,308,308,308,308,308,308,308,308,308,308
Richmond,,306,306,306,306,306,306,306,,306,306,306,306,306,306,306,306,306,306,306,306
Richmond,,203,203,203,203,203,203,203,,203,203,203,203,203,203,203,203,203,203,203,203
Richmond,,309,309,309,309,309,309,309,,309,309,309,309,309,309,309,309,309,309,309,309
Richmond,,305,305,305,305,305,305,305,,305,305,305,305,305,305,305,305,305,305,305,305
Richmond,,202,202,202,202,202,202,202,,202,202,202,202,202,202,202,202,202,202,202,202
Richmond,,207,207,207,207,207,207,207,,207,207,207,207,207,207,207,207,207,207,207,207
Richmond,,208,208,208,208,208,208,208,,208,208,208,208,208,208,208,208,208,208,208,208
Richmond,,310,310,310,310,310,310,310,,310,310,310,310,310,310,310,310,310,310,310,310
Richmond,,204,204,204,204,204,204,204,,204,204,204,204,204,204,204,204,204,204,204,204
Richmond,,303,303,303,303,303,303,303,,303,303,303,303,303,303,303,303,303,303,303,303
Richmond,,210,210,210,210,210,210,210,,210,210,210,210,210,210,210,210,210,210,210,210
Richmond,,302,302,302,302,302,302,302,,302,302,302,302,302,302,302,302,302,302,302,302
Richmond,,301,301,301,301,301,301,301,,301,301,301,301,301,301,301,301,301,301,301,301
Richmond,,201,201,201,201,201,201,201,,201,201,201,201,201,201,201,201,201,201,201,201
Warren,Warrenton,1,1,WARRENTON,1,warrenton,Warrenton,warrenton,,1,WARRENTON,1,warrenton,Warrenton,Warrenton,warrenton,warrenton,1,WARRENTON,1,warrenton
Jefferson,Bartow,0085,0085,BARTOW,0085,bartow,Bartow,bartow,,0085,BARTOW,0085,bartow,Bartow,Bartow,bartow,bartow,0085,BARTOW,0085,bartow
Jefferson,Wadley,0083,0083,WADLEY,0083,wadley,Wadley,wadley,,0083,WADLEY,0083,wadley,Wadley,Wadley,wadley,wadley,0083,WADLEY,0083,wadley
Jefferson,Wrens,0081,0081,WRENS,0081,wrens,Wrens,wrens,,0081,WRENS,0081,wrens,Wrens,Wrens,wrens,wrens,0081,WRENS,0081,wrens
Jefferson,Louisville,0082,0082,LOUISVILLE,0082,louisville,Louisville,louisville,,0082,LOUISVILLE,0082,louisville,Louisville,Louisville,louisville,louisville,0082,LOUISVILLE,0082,louisville
Jefferson,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
Jefferson,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
Jefferson,Stapleton,1460,1460,STAPLETON,1460,stapleton,Stapleton,stapleton,,1460,STAPLETON,1460,stapleton,Stapleton,Stapleton,stapleton,stapleton,1460,STAPLETON,1460,stapleton
Jefferson,Avera,1593,1593,AVERA,1593,avera,Avera,avera,,1593,AVERA,1593,avera,Avera,Avera,avera,avera,1593,AVERA,1593,avera
Jefferson,Stapleton Crossroads,0076,0076,STAPLETON CROSSROADS,0076,stapleton crossroads,Stapleton Crossroads,stapleton crossroads,,0076,STAPLETON ,0076,stapleton ,Stapleton Crossroads,Stapleton Crossroads,stapleton crossroads,stapleton crossroads,0076,STAPLETON CROSSROADS,0076,stapleton crossroads
Jefferson,Matthews,0077,0077,MATTHEWS,0077,matthews,Matthews,matthews,,0077,MATTHEWS,0077,matthews,Matthews,Matthews,matthews,matthews,0077,MATTHEWS,0077,matthews
Hancock,Warren Chapel,3C,3C,WARREN CHAPEL,3c,warren chapel,Warren Chapel,warren chapel,,3C,WARREN CHAPEL,3c,warren chapel,Warren Chapel,Warren Chapel,warren chapel,warren chapel,3C,WARREN CHAPEL,3c,warren chapel
Hancock,St. Mark,1B,1B,ST MARK,1b,st mark,St Mark,st mark,,1B,ST. MARK,1b,st. mark,St. Mark,St. Mark,st. mark,st. mark,1B,ST. MARK,1b,st. mark
Hancock,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
Hancock,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
Hancock,Power Of God,3B,3B,POWER OF GOD,3b,power of god,Power of God,power of god,,3B,POWER OF GOD,3b,power of god,Power of God,Power of God,power of god,power of god,3B,POWER OF GOD,3b,power of god
Hancock,Mayfield Community Center,3A,3A,MAYFIELD COMMUNITY CENTER,3a,mayfield community center,Mayfield Community Center,mayfield community center,,3A,MAYFIELD COMMUNITY ,3a,mayfield community ,Mayfield,Mayfield,mayfield,mayfield,3A,MAYFIELD COMMUNITY CENTER,3a,mayfield community center
Hancock,Devereux Fire Station,1A,1A,DEVEREUX FIRE STATION,1a,devereux fire station,Devereux Fire Station,devereux fire station,,1A,DEVEREUX FIRE STATION,1a,devereux fire station,Devereux Fire Station,Devereux Fire,devereux fire station,devereux fire,1A,DEVEREUX FIRE STATION,1a,devereux fire station
Hancock,Second Beulah,2B,2B,SECOND BEULAH,2b,second beulah,Second Beulah,second beulah,,2B,SECOND BEULAH,2b,second beulah,Second Beulah,Second Beulah,second beulah,second beulah,2B,SECOND BEULAH,2b,second beulah
Hancock,Sparta,4C,4C,SPARTA 4C,4c,sparta 4c,Sparta 4C,sparta 4c,,4C,SPARTA 4C,4c,sparta 4c,Sparta 4c,Sparta 4C,sparta 4c,sparta 4c,4C,SPARTA 4C,4c,sparta 4c
Hancock,Courthouse,2A,2A,COURTHOUSE,2a,courthouse,Courthouse,courthouse,,2A,COURTHOUSE,2a,courthouse,Courthouse,Courthouse,courthouse,courthouse,2A,COURTHOUSE,2a,courthouse
Hancock,Youth Center,4A,4A,YOUTH CENTER,4a,youth center,Youth Center,youth center,,4A,YOUTH CENTER,4a,youth center,Youth Center,Youth Center,youth center,youth center,4A,YOUTH CENTER,4a,youth center
Hancock,Second Darrien,4B,4B,SECOND DARRIEN,4b,second darrien,Second Darrien,second darrien,,4B,SECOND DARRIEN,4b,second darrien,Second Darrien,Second Darrien,second darrien,second darrien,4B,SECOND DARRIEN,4b,second darrien
Twiggs,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
Twiggs,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
Twiggs,Dry Branch,DB,DB,DRY BRANCH,db,dry branch,Dry Branch,dry branch,,DB,DRY BRANCH,db,dry branch,Dry Branch,DRY BRANCH,dry branch,dry branch,DB,DRY BRANCH,db,dry branch
Twiggs,Jeffersonville/ware,JV/W,JV/W,JEFFERSONVILLE/WARE,jv/w,jeffersonville/ware,Jeffersonville/Ware,jeffersonville/ware,,JV/W,JEFFERSONVILLE/WARE,jv/w,jeffersonville/ware,Jeffersonville/Ware,JEFFERSONVILLE/WARE,jeffersonville/ware,jeffersonville/ware,JV/W,JEFFERSONVILLE/WARE,jv/w,jeffersonville/ware
Twiggs,Shady Grove/tarvers,SG/T,SG/T,SHADY GROVE/TARVERS,sg/t,shady grove/tarvers,Shady Grove/Tarvers,shady grove/tarvers,,SG/T,SHADY GROVE/TARVERS,sg/t,shady grove/tarvers,Shady Grove/Tarvers,SHADY GROVE/TARVERS,shady grove/tarvers,shady grove/tarvers,SG/T,SHADY GROVE/TARVERS,sg/t,shady grove/tarvers
Twiggs,Golden Isles,GI,GI,GOLDEN ISLES,gi,golden isles,Golden Isles,golden isles,,GI,GOLDEN ISLES,gi,golden isles,Golden Isles,GOLDEN ISLES,golden isles,golden isles,GI,GOLDEN ISLES,gi,golden isles
Twiggs,Higgsville,HV,HV,HIGGSVILLE,hv,higgsville,Higgsville,higgsville,,HV,HIGGSVILLE,hv,higgsville,Higgsville,HIGGSVILLE,higgsville,higgsville,HV,HIGGSVILLE,hv,higgsville
Jones,Roberts,3,3,ROBERTS,3,roberts,Roberts,roberts,,3,ROBERTS,3,roberts,Roberts,ROBERTS,roberts,roberts,3,ROBERTS,3,roberts
Jones,Barron,6,6,BARRON,6,barron,Barron,barron,,6,BARRON,6,barron,Barron,BARRON,barron,barron,6,BARRON,6,barron
Jones,Pope,5,5,POPE,5,pope,Pope,pope,,5,POPE,5,pope,Pope,POPE,pope,pope,5,POPE,5,pope
Jones,Clinton,2,2,CLINTON,2,clinton,Clinton,clinton,,2,CLINTON,2,clinton,Clinton,CLINTON,clinton,clinton,2,CLINTON,2,clinton
Jones,Davidson,4,4,DAVIDSON,4,davidson,Davidson,davidson,,4,DAVIDSON,4,davidson,Davidson,DAVIDSON,davidson,davidson,4,DAVIDSON,4,davidson
Jones,Sanders,8,8,SANDERS,8,sanders,Sanders,sanders,,8,SANDERS,8,sanders,Sanders,SANDERS,sanders,sanders,8,SANDERS,8,sanders
Jones,Gray,1,1,GRAY,1,gray,Gray,gray,,1,GRAY,1,gray,Gray,GRAY,gray,gray,1,GRAY,1,gray
Jones,Ethridge,11,11,ETHRIDGE,11,ethridge,Ethridge,ethridge,,11,ETHRIDGE,11,ethridge,Ethridge,ETHRIDGE,ethridge,ethridge,11,ETHRIDGE,11,ethridge
Jones,Hawkins,10,10,HAWKINS,10,hawkins,Hawkins,hawkins,,10,HAWKINS,10,hawkins,Hawkins,HAWKINS,hawkins,hawkins,10,HAWKINS,10,hawkins
Jones,Finney,9,9,FINNEY,9,finney,Finney,finney,,9,FINNEY,9,finney,Finney,FINNEY,finney,finney,9,FINNEY,9,finney
Thomas,Resource Center,119,119,RESOURCE CENTER,119,resource center,Resource Center,resource center,,119,RESOURCE CENTER,119,resource center,Resource Center,Resource Center,resource center,resource center,119,RESOURCE CENTER,119,resource center
Thomas,Remington Esc,118,118,REMINGTON ESC,118,remington esc,Remington Esc,remington esc,,118,REMINGTON ESC,118,remington esc,Remington Esc,Remington ESC,remington esc,remington esc,118,REMINGTON ESC,118,remington esc
Thomas,Pavo,117,117,PAVO,117,pavo,Pavo,pavo,,117,PAVO,117,pavo,Pavo,Pavo,pavo,pavo,117,PAVO,117,pavo
Thomas,Patten,116,116,PATTEN,116,patten,Patten,patten,,116,PATTEN,116,patten,Patten,Patten,patten,patten,116,PATTEN,116,patten
Thomas,Ochlocknee,115,115,OCHLOCKNEE,115,ochlocknee,Ochlocknee,ochlocknee,,115,OCHLOCKNEE,115,ochlocknee,Ochlocknee,Ochlocknee,ochlocknee,ochlocknee,115,OCHLOCKNEE,115,ochlocknee
Thomas,New Covenant,114,114,NEW COVENANT,114,new covenant,New Covenant,new covenant,,114,NEW COVENANT,114,new covenant,New Covenant,New Covenant,new covenant,new covenant,114,NEW COVENANT,114,new covenant
Thomas,Metcalfe,113,113,METCALFE,113,metcalfe,Metcalfe,metcalfe,,113,METCALFE,113,metcalfe,Metcalfe,Metcalfe,metcalfe,metcalfe,113,METCALFE,113,metcalfe
Thomas,Merrillville,112,112,MERRILLVILLE,112,merrillville,Merrillville,merrillville,,112,MERRILVILLE,112,merrilville,Merrillville,Merrillville,merrillville,merrillville,112,MERRILVILLE,112,merrilville
Thomas,Meigs,111,111,MEIGS,111,meigs,Meigs,meigs,,111,MEIGS,111,meigs,Meigs,Meigs,meigs,meigs,111,MEIGS,111,meigs
Thomas,Jerger,110,110,JERGER,110,jerger,Jerger,jerger,,110,JERGER,110,jerger,Jerger,Jerger,jerger,jerger,110,JERGER,110,jerger
Thomas,Harper,109,109,HARPER,109,harper,Harper,harper,,109,HARPER,109,harper,Harper,Harper,harper,harper,109,HARPER,109,harper
Thomas,Scott,120,120,SCOTT,120,scott,Scott,scott,,120,SCOTT,120,scott,Scott,Scott,scott,scott,120,SCOTT,120,scott
Thomas,Little Ochlocknee Baptist Church1132,106,106,LITTLE OCHLOCKNEE,106,little ochlocknee,LIttle Ochlocknee Baptist Church1132,little ochlocknee baptist church1132,,106,ELLABELLE,106,ellabelle,Ellabelle,Ellabelle,ellabelle,ellabelle,106,ELLABELLE,106,ellabelle
Thomas,Fire Station #2,107,107,FIRE STATION #2,107,fire station #2,Fire Station #2,fire station #2,,107,FIRE STATION #2,107,fire station #2,Fire Station 2,Fire Station 2,fire station 2,fire station 2,107,FIRE STATION #2,107,fire station #2
Thomas,Gatlin Creek,108,108,GATLIN CREEK,108,gatlin creek,Gatlin Creek,gatlin creek,,108,GATLIN CREEK,108,gatlin creek,Gatlin Creek,Gatlin Creek,gatlin creek,gatlin creek,108,GATLIN CREEK,108,gatlin creek
Thomas,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
Thomas,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
Thomas,Barwick,101,101,BARWICK,101,barwick,Barwick,barwick,,101,BARWICK,101,barwick,Barwick,Barwick,barwick,barwick,101,BARWICK,101,barwick
Thomas,Boston,102,102,BOSTON,102,boston,Boston,boston,,102,BOSTON,102,boston,Boston,Boston,boston,boston,102,BOSTON,102,boston
Thomas,Central,103,103,CENTRAL,103,central,Central,central,,103,CENTRAL,103,central,Central,Central,central,central,103,CENTRAL,103,central
Thomas,Coolidge,104,104,COOLIDGE,104,coolidge,Coolidge,coolidge,,104,COOLIDGE,104,coolidge,Coolidge,Coolidge,coolidge,coolidge,104,COOLIDGE,104,coolidge
Thomas,Douglass,105,105,DOUGLASS,105,douglass,Douglass,douglass,,105,DOUGLASS,105,douglass,Douglass,Douglass,douglass,douglass,105,DOUGLASS,105,douglass
Brooks,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
Brooks,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
Brooks,,003,,,,,,,,003,,003,,,,,,,,,
Brooks,,PAVO,1712,PAVO,1712,pavo,Pavo,pavo,,1712,PAVO,1712,pavo,Pavo,Pavo,pavo,pavo,1712,PAVO,1712,pavo
Brooks,Briggs,1650,1650,BRIGGS,1650,briggs,Briggs,briggs,,1650,BRIGGS,1650,briggs,Briggs,Briggs,briggs,briggs,1650,BRIGGS,1650,briggs
Brooks,Dixie,1402,1402,DIXIE,1402,dixie,Dixie,dixie,,1402,DIXIE,1402,dixie,Dixie,Dixie,dixie,dixie,1402,DIXIE,1402,dixie
Brooks,Barwick,1230,1230,BARWICK,1230,barwick,Barwick,barwick,,1230,BARWICK,1230,barwick,Barwick,Barwick,barwick,barwick,1230,BARWICK,1230,barwick
Brooks,Morven,660,660,MORVEN,660,morven,Morven,morven,,660,MORVEN,660,morven,Morven,Morven,morven,morven,660,MORVEN,660,morven
Brooks,Nankin,659,659,NANKIN,659,nankin,Nankin,nankin,,659,NANKIN,659,nankin,Nankin,Nankin,nankin,nankin,659,NANKIN,659,nankin
Brooks,Quitman,1199,1199,QUITMAN,1199,quitman,Quitman,quitman,,1199,QUITMAN,1199,quitman,Quitman,Quitman,quitman,quitman,1199,QUITMAN,1199,quitman
Jasper,Martin & Burney,296,296,MARTIN-BURNEY,296,martin-burney,Martin-Burney,martin-burney,,296,MARTIN & BURNEY,296,martin & burney,Martin & Burney,MARTIN & BURNEY,martin & burney,martin & burney,296,MARTIN & BURNEY,296,martin & burney
Jasper,Monticello,295,295,MONTICELLO,295,monticello,Monticello,monticello,,295,MONTICELLO,295,monticello,Monticello,MONTICELLO,monticello,monticello,295,MONTICELLO,295,monticello
Jasper,Wyatt,290,290,WYATT,290,wyatt,Wyatt,wyatt,,290,WYATT,290,wyatt,Wyatt,WYATT,wyatt,wyatt,290,WYATT,290,wyatt
Jasper,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
Butts,,STARK,,,,,,,,,,,,,,,,STARK,STARK,stark,stark
Butts,Worthville,WORTH,,,,,,,,,,,,,,,,WORTH,WORTHVILLE,worth,worthville
Butts,Butts Co Comm Center,BCCC,,,,,,,,,,,,,,,,BCCC,BUTTS CO COMM CENTER,bccc,butts co comm center
Butts,Towaliga,TOW,,,,,,,,,,,,,,,,TOW,TOWALIGA,tow,towaliga
Butts,Jenkinsburg,JENK,,,,,,,,,,,,,,,,JENK,JENKINSBURG,jenk,jenkinsburg
Butts,,88888,,,,,,,,88888,88888,88888,88888,,,,,,,,
Butts,,99999,,,,,,,,99999,99999,99999,99999,,,,,,,,
Butts,Butts County Admin Bldg,BCAB,BCAB,BUTTS COUNTY ADMIN BLDG,bcab,butts county admin bldg,Butts County Admin Bldg,butts county admin bldg,,BCAB,BUTTS COUNTY ADMIN ,bcab,butts county admin ,Butts Co Admin Bldg,BUTTS CO ADMIN BLDG,butts co admin bldg,butts co admin bldg,,,,
Monroe,Bentons,01,01,BENTONS,01,bentons,Bentons,bentons,,01,BENTONS,01,bentons,Bentons,BENTONS,bentons,bentons,01,BENTONS,01,bentons
Monroe,Brantleys,02,02,BRANTLEYS,02,brantleys,Brantleys,brantleys,,02,BRANTLEYS,02,brantleys,Brantleys,BRANTLEYS,brantleys,brantleys,02,BRANTLEYS,02,brantleys
Monroe,Culloden,06,06,CULLODEN,06,culloden,Culloden,culloden,,06,CULLODEN,06,culloden,Culloden,CULLODEN,culloden,culloden,06,CULLODEN,06,culloden
Monroe,Russellville,14,14,RUSSELLVILLE,14,russellville,Russellville,russellville,,14,RUSSELLVILLE,14,russellville,Russellville,RUSSELLVILLE,russellville,russellville,14,RUSSELLVILLE,14,russellville
Monroe,Forsyth,09,09,FORSYTH,09,forsyth,Forsyth,forsyth,,09,FORSYTH,09,forsyth,Forsyth,FORSYTH,forsyth,forsyth,09,FORSYTH,09,forsyth
Monroe,Dillards,07,07,DILLARDS,07,dillards,Dillards,dillards,,07,DILLARDS,07,dillards,Dillards,DILLARDS,dillards,dillards,07,DILLARDS,07,dillards
Monroe,Proctors,13,13,PROCTORS,13,proctors,Proctors,proctors,,13,PROCTORS,13,proctors,Proctors,PROCTORS,proctors,proctors,13,PROCTORS,13,proctors
Monroe,Kelseys,11,11,KELSEYS,11,kelseys,Kelseys,kelseys,,11,KELSEYS,11,kelseys,Kelseys,KELSEYS,kelseys,kelseys,11,KELSEYS,11,kelseys
Monroe,Cabaniss,04,04,CABANISS,04,cabaniss,Cabaniss,cabaniss,,04,CABANISS,04,cabaniss,Cabaniss,CABANISS,cabaniss,cabaniss,04,CABANISS,04,cabaniss
Monroe,Middlebrooks,12,12,MIDDLEBROOKS,12,middlebrooks,Middlebrooks,middlebrooks,,12,MIDDLEBROOKS,12,middlebrooks,Middlebrooks,MIDDLEBROOKS,middlebrooks,middlebrooks,12,MIDDLEBROOKS,12,middlebrooks
Monroe,High Falls,10,10,HIGH FALLS,10,high falls,High Falls,high falls,,10,HIGH FALLS,10,high falls,High Falls,HIGH FALLS,high falls,high falls,10,HIGH FALLS,10,high falls
Monroe,Evers,08,08,EVERS,08,evers,Evers,evers,,08,EVERS,08,evers,Evers,EVERS,evers,evers,08,EVERS,08,evers
